log_id,log_timestamp,site_id,zone_id,device_id,badge_id,user_id,outcome
LOG-000217,2025-01-02 21:12:29+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00180,USR-0180,granted
LOG-000218,2025-01-07 04:30:05+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00156,USR-0156,granted
LOG-000219,2025-01-04 12:57:06+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00065,USR-0065,granted
LOG-000220,2025-01-08 09:46:35+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00166,USR-0166,granted
LOG-000221,2025-01-09 06:09:02+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00039,USR-0039,granted
LOG-000222,2025-01-08 16:08:50+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00042,USR-0042,granted
LOG-000223,2025-01-09 03:27:19+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00072,USR-0072,granted
LOG-000224,2025-01-05 08:20:48+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00108,USR-0108,granted
LOG-000225,2025-01-03 11:26:39+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00041,USR-0041,granted
LOG-000226,2025-01-12 23:01:11+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00181,USR-0181,granted
LOG-000227,2025-01-06 14:54:26+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00055,USR-0055,granted
LOG-000228,2025-01-03 21:46:52+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00079,USR-0079,granted
LOG-000229,2025-01-14 22:26:53+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00121,USR-0121,granted
LOG-000230,2025-01-01 11:01:52+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00086,USR-0086,granted
LOG-000231,2025-01-05 20:23:10+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00081,USR-0081,denied
LOG-000232,2025-01-11 09:08:27+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00197,USR-0197,granted
LOG-000233,2025-01-06 18:03:10+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00088,USR-0088,granted
LOG-000234,2025-01-12 19:01:01+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00023,USR-0023,denied
LOG-000235,2025-01-06 00:35:24+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00147,USR-0147,granted
LOG-000236,2025-01-09 23:57:32+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00142,USR-0142,granted
LOG-000237,2025-01-06 23:38:49+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00044,USR-0044,granted
LOG-000238,2025-01-07 13:33:55+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00171,USR-0171,denied
LOG-000239,2025-01-07 23:18:13+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00079,USR-0079,granted
LOG-000240,2025-01-14 15:40:07+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00031,USR-0031,granted
LOG-000241,2025-01-11 15:19:33+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00035,USR-0035,granted
LOG-000242,2025-01-06 04:34:30+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00143,USR-0143,granted
LOG-000243,2025-01-06 19:59:03+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00044,USR-0044,granted
LOG-000244,2025-01-06 16:22:53+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00094,USR-0094,tailgated
LOG-000245,2025-01-11 07:20:17+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00147,USR-0147,invalid_credential
LOG-000246,2025-01-09 06:36:48+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00171,USR-0171,granted
LOG-000247,2025-01-08 11:34:07+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00098,USR-0098,denied
LOG-000248,2025-01-07 00:37:23+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00182,USR-0182,granted
LOG-000249,2025-01-06 13:52:34+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00061,USR-0061,invalid_credential
LOG-000250,2025-01-08 18:34:47+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00175,USR-0175,denied
LOG-000251,2025-01-12 15:16:35+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00051,USR-0051,denied
LOG-000252,2025-01-14 12:45:54+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00013,USR-0013,granted
LOG-000253,2025-01-01 20:28:55+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00146,USR-0146,granted
LOG-000254,2025-01-04 07:47:57+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00152,USR-0152,granted
LOG-000255,2025-01-10 14:13:28+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00186,USR-0186,granted
LOG-000256,2025-01-03 01:55:00+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00185,USR-0185,denied
LOG-000257,2025-01-09 13:07:29+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00021,USR-0021,tailgated
LOG-000258,2025-01-06 22:18:46+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00125,USR-0125,denied
LOG-000259,2025-01-03 16:06:25+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00141,USR-0141,granted
LOG-000260,2025-01-08 01:20:35+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00121,USR-0121,granted
LOG-000261,2025-01-08 03:02:31+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00004,USR-0004,granted
LOG-000262,2025-01-10 23:38:01+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00010,USR-0010,granted
LOG-000263,2025-01-12 13:30:15+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00135,USR-0135,granted
LOG-000264,2025-01-14 08:56:16+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00172,USR-0172,granted
LOG-000265,2025-01-07 03:31:59+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00036,USR-0036,??unknown??
LOG-000266,2025-01-10 15:23:34+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00010,USR-0010,granted
LOG-000267,2025-01-12 00:30:12+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,,USR-0000,granted
LOG-000268,2025-01-14 19:41:26+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00063,USR-0063,granted
LOG-000269,2025-01-10 02:28:58+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00197,USR-0197,granted
LOG-000270,2025-01-04 10:46:10+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00186,USR-0186,granted
LOG-000271,2025-01-05 18:54:37+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00112,USR-0112,granted
LOG-000272,2025-01-03 22:11:12+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00190,USR-0190,granted
LOG-000273,2025-01-03 18:26:29+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00046,USR-0046,granted
LOG-000274,2025-01-05 06:59:43+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00199,USR-0199,granted
LOG-000275,2025-01-07 23:26:33+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00090,USR-0090,granted
LOG-000276,2025-01-12 00:28:24+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00096,USR-0096,granted
LOG-000277,2025-01-05 01:49:53+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00011,USR-0011,denied
LOG-000278,2025-01-03 14:40:07+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00036,USR-0036,??unknown??
LOG-000279,2025-01-02 18:31:00+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00039,USR-0039,granted
LOG-000280,2025-01-03 17:55:10+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00098,USR-0098,denied
LOG-000281,2025-01-07 01:25:05+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00038,USR-0038,invalid_credential
LOG-000282,2025-01-06 18:20:34+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00021,USR-0021,granted
LOG-000283,2025-01-06 14:00:39+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00122,USR-0122,granted
LOG-000284,2025-01-05 10:41:40+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00175,USR-0175,granted
LOG-000285,2025-01-07 08:17:17+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00014,USR-0014,denied
LOG-000286,2025-01-10 01:12:58+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00113,USR-0113,granted
LOG-000287,2025-01-01 14:57:30+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00193,USR-0193,granted
LOG-000288,2025-01-13 11:05:45+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00081,USR-0081,tailgated
LOG-000289,2025-01-05 06:41:14+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00037,USR-0037,granted
LOG-000290,2025-01-02 22:35:22+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00016,USR-0016,granted
LOG-000291,2025-01-03 10:41:51+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00188,USR-0188,tailgated
LOG-000292,2025-01-08 15:42:33+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00082,USR-0082,granted
LOG-000293,2025-01-08 06:58:20+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00022,USR-0022,granted
LOG-000294,2025-01-02 05:42:08+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00174,USR-0174,granted
LOG-000295,2025-01-07 23:44:17+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00161,USR-0161,granted
LOG-000296,2025-01-04 02:25:17+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00141,USR-0141,granted
LOG-000297,2025-01-13 18:07:59+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00017,USR-0017,granted
LOG-000298,2025-01-05 07:51:28+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00017,USR-0017,granted
LOG-000299,2025-01-14 23:49:19+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00044,USR-0044,granted
LOG-000300,2025-01-09 02:34:41+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00032,USR-0032,granted
LOG-000301,2025-01-14 12:02:05+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00107,USR-0107,granted
LOG-000302,2025-01-08 18:26:20+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00079,USR-0079,granted
LOG-000303,2025-01-02 18:19:49+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00154,USR-0154,invalid_credential
LOG-000304,2025-01-10 00:04:11+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00021,USR-0021,granted
LOG-000305,2025-01-07 16:29:44+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00146,USR-0146,granted
LOG-000306,2025-01-12 11:09:08+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00187,USR-0187,granted
LOG-000307,2025-01-06 11:30:13+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00027,USR-0027,granted
LOG-000308,2025-01-03 14:54:32+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00131,USR-0131,granted
LOG-000309,2025-01-02 14:10:25+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00102,USR-0102,granted
LOG-000310,2025-01-11 09:46:34+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00019,USR-0019,invalid_credential
LOG-000311,2025-01-04 06:14:26+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00059,USR-0059,??unknown??
LOG-000312,2025-01-10 08:07:07+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00158,USR-0158,granted
LOG-000313,2025-01-02 21:10:57+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00174,USR-0174,granted
LOG-000314,2025-01-02 02:46:57+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00074,USR-0074,tailgated
LOG-000315,2025-01-10 22:43:12+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00022,USR-0022,granted
LOG-000316,2025-01-05 19:49:02+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00049,USR-0049,granted
LOG-000317,2025-01-08 22:36:27+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00169,USR-0169,granted
LOG-000318,2025-01-01 09:18:24+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00114,USR-0114,granted
LOG-000319,2025-01-03 15:11:37+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00087,USR-0087,granted
LOG-000320,2025-01-02 06:18:06+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00003,USR-0003,granted
LOG-000321,2025-01-04 22:01:44+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00157,USR-0157,granted
LOG-000322,2025-01-04 23:21:07+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00094,USR-0094,granted
LOG-000323,2025-01-06 05:49:55+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00110,USR-0110,invalid_credential
LOG-000324,2025-01-04 09:41:12+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00169,USR-0169,granted
LOG-000325,2025-01-07 09:26:11+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00113,USR-0113,granted
LOG-000326,2025-01-13 14:27:29+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00186,USR-0186,granted
LOG-000327,2025-01-02 04:56:11+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00112,USR-0112,granted
LOG-000328,2025-01-13 12:18:45+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00069,USR-0069,granted
LOG-000329,2025-01-06 18:37:21+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00185,USR-0185,granted
LOG-000330,2025-01-09 02:09:47+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00129,USR-0129,granted
LOG-000331,2025-01-10 09:45:24+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00153,USR-0153,??unknown??
LOG-000332,2025-01-11 06:58:18+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00046,USR-0046,granted
LOG-000333,2025-01-14 05:07:31+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00135,USR-0135,granted
LOG-000334,2025-01-14 23:51:56+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00113,USR-0113,tailgated
LOG-000336,2025-01-06 17:49:28+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00051,USR-0051,granted
LOG-000337,2025-01-08 13:07:09+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00183,USR-0183,denied
LOG-000338,2025-01-08 07:32:04+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00115,USR-0115,granted
LOG-000339,2025-01-14 21:05:26+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00155,USR-0155,granted
LOG-000340,2025-01-10 02:47:09+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00035,USR-0035,denied
LOG-000341,2025-01-06 15:13:34+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00044,USR-0044,granted
LOG-000342,2025-01-13 21:18:26+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00189,USR-0189,granted
LOG-000343,2025-01-11 05:34:18+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00085,USR-0085,granted
LOG-000344,2025-01-12 03:47:50+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00178,USR-0178,??unknown??
LOG-000345,2025-01-09 18:51:04+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00162,USR-0162,granted
LOG-000346,2025-01-01 21:38:43+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00068,USR-0068,tailgated
LOG-000347,2025-01-14 14:07:07+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00190,USR-0190,granted
LOG-000348,2025-01-10 23:33:03+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00156,USR-0156,granted
LOG-000349,2025-01-03 02:08:56+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00026,USR-0026,granted
LOG-000350,2025-01-04 12:39:00+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00020,USR-0020,granted
LOG-000351,2025-01-05 18:31:55+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00026,USR-0026,granted
LOG-000352,2025-01-04 13:38:48+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00149,USR-0149,granted
LOG-000353,2025-01-09 16:37:22+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00029,USR-0029,granted
LOG-000354,2025-01-08 15:52:18+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00057,USR-0057,granted
LOG-000355,2025-01-03 23:19:49+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00087,USR-0087,granted
LOG-000356,2025-01-10 17:57:24+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00028,USR-0028,granted
LOG-000358,2025-01-03 05:30:00+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00136,USR-0136,granted
LOG-000359,2025-01-14 09:25:49+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00195,USR-0195,granted
LOG-000360,2025-01-05 09:40:32+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00094,USR-0094,granted
LOG-000361,2025-01-04 06:10:36+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00150,USR-0150,granted
LOG-000362,2025-01-11 00:36:58+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00107,USR-0107,granted
LOG-000363,2025-01-11 16:32:11+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00094,USR-0094,granted
LOG-000364,2025-01-03 03:04:20+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00105,USR-0105,granted
LOG-000365,2025-01-01 18:45:49+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00192,USR-0192,granted
LOG-000366,2025-01-12 21:30:06+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00012,USR-0012,granted
LOG-000367,2025-01-08 01:22:14+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,BADGE-00103,USR-0103,granted
LOG-000368,2025-01-07 09:13:48+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00011,USR-0011,denied
LOG-000369,2025-01-06 21:15:44+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00176,USR-0176,granted
LOG-000370,2025-01-09 04:53:32+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00121,USR-0121,granted
LOG-000371,2025-01-10 10:18:18+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00010,USR-0010,granted
LOG-000372,2025-01-02 03:00:48+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00125,USR-0125,denied
LOG-000373,2025-01-04 17:11:26+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00088,USR-0088,granted
LOG-000374,2025-01-14 08:42:43+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00010,USR-0010,granted
LOG-000375,2025-01-03 08:05:57+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00196,USR-0196,denied
LOG-000376,2025-01-13 16:55:50+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00076,USR-0076,granted
LOG-000377,2025-01-06 14:51:02+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,,USR-0005,granted
LOG-000378,2025-01-03 15:51:58+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00123,USR-0123,granted
LOG-000379,2025-01-09 07:50:23+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00076,USR-0076,granted
LOG-000380,2025-01-10 06:48:07+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00132,USR-0132,granted
LOG-000381,2025-01-05 21:32:04+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00033,USR-0033,invalid_credential
LOG-000382,2025-01-12 02:29:13+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00166,USR-0166,granted
LOG-000383,2025-01-01 21:26:54+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,BADGE-00085,USR-0085,denied
LOG-000384,2025-01-02 16:58:50+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00085,USR-0085,??unknown??
LOG-000385,2025-01-09 16:51:05+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00161,USR-0161,granted
LOG-000386,2025-01-09 02:01:26+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00110,USR-0110,granted
LOG-000387,2025-01-10 18:53:39+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00001,USR-0001,denied
LOG-000388,2025-01-12 21:45:08+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00116,USR-0116,granted
LOG-000389,2025-01-14 00:29:21+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00130,USR-0130,granted
LOG-000390,2025-01-08 02:15:20+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00063,USR-0063,granted
LOG-000391,2025-01-08 00:26:16+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00037,USR-0037,granted
LOG-000392,2025-01-13 22:23:29+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,BADGE-00011,USR-0011,granted
LOG-000393,2025-01-14 10:49:35+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,BADGE-00170,USR-0170,granted
LOG-000394,2025-01-01 16:03:40+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00001,USR-0001,granted
LOG-000395,2025-01-08 01:55:57+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00117,USR-0117,granted
LOG-000396,2025-01-13 20:51:16+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,,USR-0168,granted
LOG-000397,2025-01-01 17:10:11+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,BADGE-00071,USR-0071,tailgated
LOG-000398,2025-01-14 16:20:41+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00041,USR-0041,granted
LOG-000399,2025-01-11 11:41:07+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00143,USR-0143,granted
LOG-000400,2025-01-03 04:23:46+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00127,USR-0127,granted
LOG-000401,2025-01-09 23:18:45+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,BADGE-00003,USR-0003,granted
LOG-000402,2025-01-07 00:47:56+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00116,USR-0116,granted
LOG-000403,2025-01-05 16:21:26+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00001,USR-0001,denied
LOG-000404,2025-01-09 16:34:36+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,BADGE-00080,USR-0080,granted
LOG-000405,2025-01-11 07:01:44+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00061,USR-0061,granted
LOG-000406,2025-01-13 12:07:40+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00167,USR-0167,granted
LOG-000407,2025-01-06 20:16:07+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,BADGE-00196,USR-0196,granted
LOG-000408,2025-01-03 05:36:01+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00140,USR-0140,granted
LOG-000409,2025-01-13 02:13:49+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,BADGE-00147,USR-0147,denied
LOG-000410,2025-01-05 16:13:59+00:00,SITE-003,SITE-003::ZONE-B,DEV-020,BADGE-00005,USR-0005,granted
LOG-000411,2025-01-11 15:07:49+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,BADGE-00013,USR-0013,granted
LOG-000412,2025-01-12 04:06:14+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,BADGE-00156,USR-0156,invalid_credential
LOG-000413,2025-01-01 19:38:30+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,BADGE-00086,USR-0086,granted
LOG-000414,2025-01-06 17:45:40+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00102,USR-0102,granted
LOG-000415,2025-01-02 04:30:01+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00139,USR-0139,denied
LOG-000416,2025-01-09 11:15:38+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,BADGE-00070,USR-0070,granted
LOG-000417,2025-01-12 03:05:46+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,BADGE-00137,USR-0137,granted
LOG-000418,2025-01-08 20:09:41+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,BADGE-00146,USR-0146,invalid_credential
LOG-000419,2025-01-05 12:48:40+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00049,USR-0049,granted
LOG-000420,2025-01-14 14:59:07+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,BADGE-00138,USR-0138,invalid_credential
LOG-000421,2025-01-02 04:45:21+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,BADGE-00034,USR-0034,denied
LOG-000422,2025-01-02 23:33:15+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00063,USR-0063,granted
LOG-000423,2025-01-06 03:01:54+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,BADGE-00157,USR-0157,granted
LOG-000424,2025-01-14 06:40:32+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,BADGE-00197,USR-0197,granted
LOG-000425,2025-01-13 12:31:55+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,BADGE-00013,USR-0013,granted
LOG-000426,2025-01-08 21:33:15+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,BADGE-00130,USR-0130,granted
LOG-000427,2025-01-14 07:55:53+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,BADGE-00114,USR-0114,granted
LOG-000428,2025-01-13 15:47:41+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,BADGE-00122,USR-0122,??unknown??
