event_id,event_timestamp,site_id,zone_id,device_id,event_type,confidence_score
EVT-000891,2025-01-04 10:24:24+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.5148416785120947
EVT-000892,2025-01-13 07:20:34+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.5068767921479117
EVT-000893,2025-01-10 22:38:31+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,intrusion,0.936636623498504
EVT-000894,2025-01-02 21:03:15+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.7463976075441078
EVT-000895,2025-01-12 22:02:53+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,object_left,0.9091106514430557
EVT-000896,2025-01-09 00:58:01+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.8146378528236529
EVT-000897,2025-01-13 05:51:25+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.8052704090647694
EVT-000898,2025-01-11 11:01:01+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,loitering,0.8151630636765927
EVT-000899,2025-01-05 18:00:43+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,loitering,0.8591526439238861
EVT-000900,2025-01-08 11:42:55+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.8363064974153309
EVT-000902,2025-01-11 01:54:00+00:00,SITE-001,SITE-001::ZONE-A,DEV-002,normal_motion,0.6189247794646462
EVT-000903,2025-01-04 11:27:51+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,object_left,0.8091826824011046
EVT-000904,2025-01-05 15:55:02+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,normal_motion,0.4665314510554204
EVT-000905,2025-01-04 10:15:04+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.3797040854527062
EVT-000906,2025-01-05 03:30:13+00:00,SITE-003,SITE-003::ZONE-A,DEV-018,normal_motion,0.6949302485335932
EVT-000907,2025-01-03 06:10:51+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,loitering,0.7316240902939805
EVT-000908,2025-01-01 12:16:45+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,1.0
EVT-000909,2025-01-14 03:50:45+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,normal_motion,0.43708896260812813
EVT-000910,2025-01-02 00:58:10+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,intrusion,0.7407445729616587
EVT-000911,2025-01-13 10:21:50+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,object_left,0.8917370803031829
EVT-000912,2025-01-01 01:02:01+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,normal_motion,0.8293970218450942
EVT-000913,2025-01-11 21:11:32+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.6096884485414832
EVT-000914,2025-01-05 14:20:36+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,object_left,0.9062857920182391
EVT-000915,2025-01-08 05:56:02+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,tailgating,0.8517536901673058
EVT-000916,2025-01-04 22:49:33+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.49837326814623495
EVT-000917,2025-01-07 20:50:38+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.43895764062936493
EVT-000918,2025-01-07 07:43:28+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.31574312250781783
EVT-000919,2025-01-08 09:59:39+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.617547035103583
EVT-000920,2025-01-06 12:08:33+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.263575856758435
EVT-000921,2025-01-08 12:17:11+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,normal_motion,0.4016706050868827
EVT-000922,2025-01-12 13:21:13+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.5194209308979872
EVT-000923,2025-01-07 02:00:46+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.47530712460733854
EVT-000924,2025-01-06 01:25:18+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,tailgating,0.8796383020116755
EVT-000925,2025-01-02 20:16:09+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,intrusion,0.8011317431037037
EVT-000926,2025-01-06 00:51:53+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.7340698118903185
EVT-000927,2025-01-02 18:13:21+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.7128575599069017
EVT-000928,2025-01-03 13:19:14+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,intrusion,0.9735782892994141
EVT-000929,2025-01-14 07:57:20+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.5997122399986419
EVT-000930,2025-01-02 06:02:34+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.6455200351225004
EVT-000931,2025-01-07 17:57:43+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.6767270552878787
EVT-000932,2025-01-12 16:19:28+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.6212485046086539
EVT-000933,2025-01-14 08:16:36+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.5404208535124388
EVT-000934,2025-01-03 01:17:44+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.5501336198490344
EVT-000935,2025-01-03 06:57:41+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,loitering,0.7284497141154305
EVT-000936,2025-01-06 05:11:32+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.6632425244864744
EVT-000937,2025-01-08 18:17:01+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.5858977238872266
EVT-000938,2025-01-14 10:29:42+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,tailgating,0.7443653536496542
EVT-000939,2025-01-03 21:47:33+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,intrusion,0.9127493896671844
EVT-000940,2025-01-03 07:14:11+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,tailgating,0.6901501467986717
EVT-000941,2025-01-04 13:04:11+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,1.0
EVT-000942,2025-01-13 05:46:15+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.6117926504297682
EVT-000943,2025-01-01 10:05:53+00:00,SITE-003,SITE-003::ZONE-C,DEV-022,object_left,0.7863503950151746
EVT-000944,2025-01-06 07:43:28+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.7212821624403027
EVT-000945,2025-01-02 15:58:04+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.515932678530844
EVT-000946,2025-01-03 04:46:34+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,tailgating,0.916252612978128
EVT-000947,2025-01-13 20:03:38+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.7531833433828699
EVT-000948,2025-01-01 00:33:28+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,intrusion,0.826894032010051
EVT-000949,2025-01-05 12:02:05+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.5386651364686815
EVT-000950,2025-01-13 19:34:56+00:00,SITE-001,SITE-001::ZONE-D,DEV-007,normal_motion,0.6061770030523767
EVT-000951,2025-01-09 12:19:52+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,intrusion,0.6905124735984399
EVT-000952,2025-01-02 00:06:34+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.6030055936299468
EVT-000953,2025-01-07 12:14:40+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.4201324310782154
EVT-000954,2025-01-14 14:14:15+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.681581550616827
EVT-000955,2025-01-06 14:33:04+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,normal_motion,0.5272515413607414
EVT-000956,2025-01-08 09:37:11+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.8831885957294199
EVT-000957,2025-01-08 10:42:48+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,loitering,0.8024250880687382
EVT-000958,2025-01-10 05:54:35+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.2647446753152001
EVT-000959,2025-01-03 14:54:43+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.653604745823351
EVT-000960,2025-01-12 18:08:01+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.8916896688390342
EVT-000961,2025-01-14 20:10:14+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,normal_motion,0.8363880432818084
EVT-000962,2025-01-02 23:53:51+00:00,SITE-002,SITE-002::ZONE-A,DEV-010,normal_motion,0.8746431433134847
EVT-000963,2025-01-12 10:57:04+00:00,SITE-003,SITE-003::ZONE-C,DEV-021,object_left,0.8721375253976228
EVT-000964,2025-01-12 10:28:52+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.7368228593965168
EVT-000965,2025-01-11 09:10:56+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,loitering,0.88230832579379
EVT-000966,2025-01-06 04:36:51+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.6336434099125386
EVT-000967,2025-01-07 13:30:10+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.4090571356890401
EVT-000968,2025-01-12 17:58:29+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.5033316352675925
EVT-000969,2025-01-03 03:21:59+00:00,SITE-003,SITE-003::ZONE-D,DEV-023,normal_motion,0.4985629953954577
EVT-000970,2025-01-12 14:27:28+00:00,SITE-001,SITE-001::ZONE-A,DEV-001,normal_motion,0.7347832920213924
EVT-000971,2025-01-13 21:20:36+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.7201078682504483
EVT-000972,2025-01-10 13:06:27+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.6415229593996231
EVT-000973,2025-01-05 18:42:20+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,normal_motion,0.3974367872916922
EVT-000974,2025-01-08 19:52:28+00:00,SITE-002,SITE-002::ZONE-B,DEV-012,object_left,0.7744459281259471
EVT-000975,2025-01-01 16:50:08+00:00,SITE-001,SITE-001::ZONE-B,DEV-004,tailgating,0.7443734591709332
EVT-000976,2025-01-14 01:05:08+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,normal_motion,0.7304513635041736
EVT-000977,2025-01-05 19:02:50+00:00,SITE-001,SITE-001::ZONE-B,DEV-003,normal_motion,0.7767277279225777
EVT-000978,2025-01-01 19:11:05+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.7584578379046324
EVT-000979,2025-01-12 02:56:14+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,tailgating,0.8896486817410918
EVT-000980,2025-01-10 04:56:21+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.1890700316565781
EVT-000981,2025-01-09 17:13:47+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.33495571528049184
EVT-000982,2025-01-01 18:10:34+00:00,SITE-003,SITE-003::ZONE-A,DEV-017,normal_motion,0.8132440467123312
EVT-000983,2025-01-11 12:16:53+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,tailgating,0.8568100963437718
EVT-000984,2025-01-09 22:08:18+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.4873913072602331
EVT-000985,2025-01-12 02:39:40+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,0.8463990440154351
EVT-000986,2025-01-12 13:58:57+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.789773991823249
EVT-000987,2025-01-03 23:12:59+00:00,SITE-002,SITE-002::ZONE-D,DEV-015,normal_motion,1.0
EVT-000988,2025-01-03 22:46:28+00:00,SITE-001,SITE-001::ZONE-D,DEV-008,normal_motion,0.5559895363404039
EVT-000989,2025-01-13 22:23:27+00:00,SITE-001,SITE-001::ZONE-C,DEV-006,object_left,0.9737050541842469
EVT-000990,2025-01-08 10:25:28+00:00,SITE-003,SITE-003::ZONE-B,DEV-019,loitering,0.844941259856657
EVT-000991,2025-01-07 03:09:51+00:00,SITE-002,SITE-002::ZONE-A,DEV-009,normal_motion,0.8400070921979412
EVT-000992,2025-01-05 00:29:58+00:00,SITE-002,SITE-002::ZONE-C,DEV-014,normal_motion,0.663370113635584
EVT-000993,2025-01-09 22:42:29+00:00,SITE-001,SITE-001::ZONE-C,DEV-005,loitering,0.8444546625192085
EVT-000994,2025-01-11 13:19:47+00:00,SITE-002,SITE-002::ZONE-B,DEV-011,normal_motion,0.7753905163605257
EVT-000995,2025-01-01 00:46:31+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.42454859984633714
EVT-000996,2025-01-08 17:41:09+00:00,SITE-002,SITE-002::ZONE-D,DEV-016,normal_motion,0.7132292838711064
EVT-000997,2025-01-14 21:46:17+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.5558146868007583
EVT-000999,2025-01-04 22:22:51+00:00,SITE-003,SITE-003::ZONE-D,DEV-024,normal_motion,0.2807745687021282
EVT-001000,2025-01-13 07:03:05+00:00,SITE-002,SITE-002::ZONE-C,DEV-013,normal_motion,0.44728235827219714
